mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	4/4	3	1	g.i{		g	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	2.0	1/2	1/2	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
2	2	4	2.0	0	0	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	6	2.0	1/2	1/2	4/4	3	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	8	2.0	0	0	4/4	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
3	3	10	2.0	1/2	1/2	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
4	4	12	1.0	0	0	4/4	3	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
4	4	13	0.5	1/4	1/4	4/4	3	1	V6/III		g	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
4	4	27/2	0.5	3/8	3/8	4/4	3	1	V65	#viio	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
4	4	14	1.0	1/2	1/2	4/4	3	1	i(9)		g	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
4	4	15	1.0	3/4	3/4	4/4	3	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	16	1.0	0	0	4/4	3	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
5	5	17	1.0	1/4	1/4	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
5	5	18	1.0	1/2	1/2	4/4	3	1	iv6(2)		g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
5	5	19	0.5	3/4	3/4	4/4	3	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	5	39/2	0.5	7/8	7/8	4/4	3	1	iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
6	6	20	1.0	0	0	4/4	3	1	V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
6	6	21	1.0	1/4	1/4	4/4	3	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
6	6	22	1.0	1/2	1/2	4/4	3	1	ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
6	6	23	1.0	3/4	3/4	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
7	7	24	1.0	0	0	4/4	3	1	i|PAC}{		g	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
7	7	25	1.0	1/4	1/4	4/4	3	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
7	7	26	1.0	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
7	7	27	1.0	3/4	3/4	4/4	3	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
8	8	28	0.5	0	0	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
8	8	57/2	0.5	1/8	1/8	4/4	3	1	I/III		g	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
8	8	29	1.0	1/4	1/4	4/4	3	1	V6/III		g	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
8	8	30	1.0	1/2	1/2	4/4	3	1	I/III		g	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
8	8	31	1.0	3/4	3/4	4/4	3	1	V6/III		g	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
