mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	4	1	A.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	0	0	4/4	4	1	ii2	A	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
2	2	1/4	1/4	4/4	4	1	V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
2	2	1/2	1/2	4/4	4	1	I|IAC}	A	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
3	3	0	0	4/4	4	1	{	A	I									{		0	0				
17	17	0	0	4/4	4	1	V.V2	A	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
17	17	1/4	1/4	4/4	4	1	I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	1/2	1/2	4/4	4	1	ii7	A	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
17	17	3/4	3/4	4/4	4	1	V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	0	0	4/4	4	1	I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
18	18	1/4	1/4	4/4	4	1	I	A	V		I	I							M	0	0	0, 4, 1		0	0
18	18	3/8	3/8	4/4	4	1	V7/IV	A	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
18	18	1/2	1/2	4/4	4	1	IV7	A	V		IV7	IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
18	18	3/4	3/4	4/4	4	1	viio7/V	A	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
19	19	0	0	4/4	4	1	V(4)	A	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
19	19	1/4	1/4	4/4	4	1	V	A	V		V	V							M	0	0	1, 5, 2		1	1
19	19	1/2	1/2	4/4	4	1	I|PAC}	A	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
